#ClusterName #ID Mass LogTeff Logg Av "Log age" DistMod G sigG Bp sigBp Rp sigRp BP-RP MG BP-RP_0 BP-RP_0_lim allDeltas
NGC_6494 2273987966923702574 0.92747 3.7383 4.58 1.45681 8.57978 9.35202 15.94212 0.00061 16.66579 0.00227 15.07048 0.00126 1.5953100000000013 5.293539099999999 0.8944662702702717 -0.055766598787442945 0.023643576505315345
NGC_6494 2273987967057930016* 9999.0 9999.0 9999.0 1.22943 8.57978 9.35202 16.89144 0.00059 17.77107 0.00522 15.90955 0.00221 1.8615200000000023 6.4452273 1.270064486486489 -0.055766598787442945 -0.06578388517379263
NGC_6494 2273987967057926998A 1.38063 3.8375 4.309 1.12788 8.57978 9.35202 13.60769 0.00055 14.02961 0.00062 12.99905 0.00058 1.0305599999999995 3.2518568000000005 0.48795827027026983 -0.055766598787442945 -0.010810611253749602
NGC_6494 2273987967057931203* 9999.0 9999.0 9999.0 1.16213 8.57978 9.35202 15.05337 0.00047 15.67658 0.00119 14.25508 0.00085 1.4215 4.667054299999999 0.8624212432432432 -0.055766598787442945 -0.46976539706228326
NGC_6494 2273987966923717188 1.34442 3.8306 4.324 1.01362 8.57978 9.35202 13.7477 0.00055 14.1691 0.00064 13.14013 0.00059 1.028970000000001 3.4935582000000007 0.5413365945945957 -0.055766598787442945 -0.041313171692733075
NGC_6494 2273987966923711981 1.71884 3.9145 4.276 1.27743 8.57978 9.35202 12.66913 0.00054 12.96337 0.00051 12.2045 0.00051 0.7588699999999999 2.1801972999999997 0.1443225945945945 -0.055766598787442945 0.04762339917371117
NGC_6494 2273987966923705239 0.65415 3.6213 4.676 1.27243 8.57978 9.35202 17.49039 0.00084 18.52735 0.01027 16.42701 0.00317 2.100339999999999 7.005907300000002 1.4881979999999992 -0.055766598787442945 0.0030608926728818986
NGC_6494 2273987967057923069B 0.709 3.66 4.681 1.169 8.57978 9.35202 17.28028 0.00079 18.2536 0.00808 16.2538 0.00278 1.9998000000000005 6.887850000000002 1.4374162162162167 -0.055766598787442945 -0.005376663063254128
NGC_6494 2273987966923715780 0.84783 3.712 4.619 1.18685 8.57978 9.35202 16.51875 0.00066 17.30923 0.00368 15.60583 0.00175 1.7034000000000002 6.110433500000001 1.1324289189189192 -0.055766598787442945 -0.011154488188721778
NGC_6494 2273987967057934098* 9999.0 9999.0 9999.0 1.45889 8.57978 9.35202 13.13798 0.00045 13.54983 0.00056 12.53897 0.00053 1.0108599999999992 2.487547900000001 0.3090156216216209 -0.055766598787442945 -0.11476110243899207
NGC_6494 2273987967057927525B 0.753 3.7 4.66 1.47478 8.57978 9.35202 16.78057 0.0007 17.6476 0.00486 15.81166 0.00202 1.8359400000000008 6.115995800000001 1.126451243243244 -0.055766598787442945 0.013102663506491474
NGC_6494 2273987966923709455 1.18861 3.8016 4.413 1.43124 8.57978 9.35202 14.69872 0.00056 15.26888 0.00097 13.94835 0.00075 1.3205299999999998 4.0728964 0.6319875135135132 -0.055766598787442945 0.052547917332378624
NGC_6494 2273987967057920232* 9999.0 9999.0 9999.0 1.18906 8.57978 9.35202 16.39568 0.00054 17.23846 0.00378 15.4373 0.00152 1.8011599999999994 5.9853966 1.2291257297297293 -0.055766598787442945 -0.4181245972526
NGC_6494 2273987966923712503 0.76177 3.6788 4.656 1.37985 8.57978 9.35202 16.7746 0.0007 17.62493 0.0048 15.81499 0.00202 1.8099399999999992 6.1945135 1.1461202702702695 -0.055766598787442945 0.030647453080177023
NGC_6494 2273987967057932705* 9999.0 9999.0 9999.0 1.18489 8.57978 9.35202 15.75319 0.0005 16.43373 0.00192 14.91036 0.00116 1.52337 5.3466179 0.9533418378378378 -0.055766598787442945 -0.15519349408083905
NGC_6494 2273987966923705304 1.01814 3.7639 4.526 1.27029 8.57978 9.35202 15.27104 0.00058 15.87977 0.00135 14.48812 0.00093 1.3916500000000003 4.7884619 0.7805375135135139 -0.055766598787442945 0.016373276939739334
NGC_6494 2273987966923708750 1.35047 3.8317 4.321 1.22525 8.57978 9.35202 13.58267 0.00055 14.0159 0.00062 12.96435 0.00057 1.0515500000000007 3.140177500000001 0.4621054054054061 -0.055766598787442945 0.0006674765381369241
NGC_6494 2273987966923712592 1.20124 3.8041 4.405 1.26673 8.57978 9.35202 14.18751 0.00055 14.68451 0.00076 13.50547 0.00065 1.1790399999999988 3.7081003 0.569640162162161 -0.055766598787442945 0.022830461338497532
NGC_6494 2273987966923710743 1.64882 3.9003 4.281 1.06349 8.57978 9.35202 12.71535 0.00054 12.99887 0.00051 12.26028 0.00051 0.7385900000000003 2.416823900000001 0.22696508108108138 -0.055766598787442945 -0.012313131775031572
NGC_6494 2273987967057920492* 9999.0 9999.0 9999.0 1.33036 8.57978 9.35202 13.73067 0.00046 14.26622 0.00066 13.0146 0.00058 1.2516200000000008 3.1946296000000003 0.6116089729729739 -0.055766598787442945 -0.7163399191703288
NGC_6494 2273987967057928292* 9999.0 9999.0 9999.0 1.33497 8.57978 9.35202 17.65077 0.00074 18.75288 0.01373 16.54871 0.00336 2.2041700000000013 7.110626700000002 1.5619411891891906 -0.055766598787442945 -0.05848312014838086
NGC_6494 2273987966923715377 0.87806 3.7224 4.605 1.32439 8.57978 9.35202 16.14997 0.00063 16.88109 0.00267 15.27277 0.00142 1.6083200000000009 5.6192429 0.9711810270270279 -0.055766598787442945 0.05011838474728059
NGC_6494 2273987967057934132* 9999.0 9999.0 9999.0 1.20601 8.57978 9.35202 16.69523 0.00057 17.66882 0.00502 15.65411 0.00181 2.014710000000001 6.269861099999999 1.4345214054054063 -0.055766598787442945 -0.6171606688077613
NGC_6494 2273987967057923683A 1.28201 3.8192 4.356 1.18874 8.57978 9.35202 14.04473 0.00055 14.51889 0.00071 13.38647 0.00063 1.1324200000000015 3.6347313999999997 0.5605396756756773 -0.055766598787442945 -0.0019053913159203795
NGC_6494 2273987967057930874* 9999.0 9999.0 9999.0 1.17741 8.57978 9.35202 13.61546 0.00045 14.08114 0.00063 12.96086 0.00057 1.1202799999999993 3.215545100000001 0.5538503243243236 -0.055766598787442945 -0.38549187745239033
NGC_6494 2273987966923706756 1.09191 3.7816 4.478 1.37892 8.57978 9.35202 15.1417 0.00057 15.74959 0.00125 14.35898 0.00088 1.3906099999999988 4.5624412 0.7272376756756745 -0.055766598787442945 0.047841532145396215
NGC_6494 2273987967057927525A 1.52013 3.869 4.282 1.47478 8.57978 9.35202 13.33649 0.00054 13.75428 0.00058 12.73333 0.00055 1.0209499999999991 2.6719158 0.3114612432432424 -0.055766598787442945 0.06381740602091623
NGC_6494 2273987967057934365* 9999.0 9999.0 9999.0 1.15856 8.57978 9.35202 17.40137 0.00068 18.44191 0.0111 16.33021 0.00277 2.111699999999999 7.0182316 1.5543387027027018 -0.055766598787442945 -0.13327150807952304
NGC_6494 2273987967057928042B 1.622 3.839 4.216 1.24412 8.57978 9.35202 12.93588 0.00054 13.2681 0.00053 12.42431 0.00052 0.8437900000000003 2.4765932 0.2452674054054057 -0.055766598787442945 0.00859088843522482
NGC_6494 2273987966923716099 0.70111 3.6468 4.665 1.137 8.57978 9.35202 17.1816 0.00077 18.1126 0.00723 16.16754 0.00261 1.9450600000000016 6.81765 1.3980708108108124 -0.055766598787442945 0.009062401114225516
NGC_6494 2273987967057934610A 0.87401 3.721 4.607 1.41921 8.57978 9.35202 16.19874 0.00063 16.95655 0.00281 15.30398 0.00145 1.6525700000000008 5.583623100000001 0.9698149189189197 -0.055766598787442945 0.019607310443028325
NGC_6494 2273987967057925592* 9999.0 9999.0 9999.0 1.07946 8.57978 9.35202 16.56665 0.00056 17.34873 0.00392 15.6528 0.00179 1.6959300000000006 6.253910599999999 1.1766222162162168 -0.055766598787442945 -0.0013861725604744635
NGC_6494 2273987966923705051 0.88784 3.7258 4.6 1.37582 8.57978 9.35202 16.25446 0.00064 17.00849 0.00294 15.35847 0.00149 1.6500199999999978 5.677960200000002 0.9881390270270248 -0.055766598787442945 0.04604182155266745
NGC_6494 2273987967057920622* 9999.0 9999.0 9999.0 1.39243 8.57978 9.35202 13.18378 0.00045 13.66134 0.00057 12.52212 0.00053 1.13922 2.5924973000000007 0.46934827027027015 -0.055766598787442945 -0.5807982085680301
NGC_6494 2273987966923703034 0.77542 3.6842 4.65 1.24568 8.57978 9.35202 16.7769 0.0007 17.62039 0.00475 15.824 0.00203 1.7963900000000006 6.316224800000002 1.1971169189189195 -0.055766598787442945 0.0016766035494955034
NGC_6494 2273987966923709822 1.19849 3.8036 4.407 1.35205 8.57978 9.35202 14.67719 0.00056 15.2329 0.00095 13.94025 0.00075 1.29265 4.1218455 0.6422043243243245 -0.055766598787442945 0.046944012836330096
NGC_6494 2273987967057928442* 9999.0 9999.0 9999.0 1.20087 8.57978 9.35202 15.617 0.00049 16.35671 0.00182 14.72868 0.00105 1.628029999999999 5.196205700000001 1.0503141621621612 -0.055766598787442945 -0.656418629497832
NGC_6494 2273987966923706439 0.89422 3.7279 4.597 1.57667 8.57978 9.35202 16.45166 0.00065 17.26638 0.00358 15.51803 0.00165 1.748350000000002 5.696403700000001 0.989843891891894 -0.055766598787442945 0.0582354271064327
NGC_6494 2273987966923704665 0.70209 3.6474 4.665 1.47516 8.57978 9.35202 17.44549 0.00083 18.45145 0.00983 16.38382 0.00307 2.067630000000001 6.7805776 1.3579584324324336 -0.055766598787442945 0.060298479218895196
NGC_6494 2273987966923711977 0.7762 3.6845 4.65 1.21955 8.57978 9.35202 16.75993 0.00069 17.59731 0.00467 15.81524 0.00202 1.782070000000001 6.322510500000002 1.1953675675675686 -0.055766598787442945 0.012950469956579447
NGC_6494 2273987966923712801 0.6609 3.625 4.675 1.37481 8.57978 9.35202 17.63222 0.00088 18.71306 0.01211 16.54265 0.00347 2.1704100000000004 7.056619100000001 1.5090149189189193 -0.055766598787442945 0.007888563156868145
NGC_6494 2273987967057933646* 9999.0 9999.0 9999.0 1.18597 8.57978 9.35202 13.98485 0.00046 14.46225 0.0007 13.31997 0.00062 1.1422799999999995 3.5773167 0.5717322702702698 -0.055766598787442945 -0.11916060014510998
NGC_6494 2273987967057935302* 9999.0 9999.0 9999.0 1.16319 8.57978 9.35202 13.45308 0.00045 13.86191 0.0006 12.85768 0.00056 1.0042299999999997 3.0658209000000003 0.44464129729729707 -0.055766598787442945 0.005206454401417648
NGC_6494 2273987967057932218* 9999.0 9999.0 9999.0 1.44416 8.57978 9.35202 13.21932 0.00045 13.61451 0.00057 12.63927 0.00054 0.9752399999999994 2.5819976000000002 0.28048194594594533 -0.055766598787442945 0.04253666738812667
NGC_6494 2273987967057923110* 9999.0 9999.0 9999.0 1.27576 8.57978 9.35202 17.20526 0.00064 18.24452 0.00836 16.12815 0.0025 2.11637 6.7178135999999995 1.5026259999999998 -0.055766598787442945 -0.3167527707650999
NGC_6494 2273987967057920171* 9999.0 9999.0 9999.0 1.20438 8.57978 9.35202 15.61828 0.00049 16.27344 0.00177 14.79443 0.00107 1.4790100000000006 5.194361800000001 0.8996055675675682 -0.055766598787442945 -0.0964080028069274
NGC_6494 2273987967057932856* 9999.0 9999.0 9999.0 1.10129 8.57978 9.35202 14.50397 0.00046 15.00634 0.00087 13.81532 0.00071 1.19102 4.171801900000001 0.6612102162162161 -0.055766598787442945 -0.0038398228316838257
NGC_6494 2273987967057928422* 9999.0 9999.0 9999.0 1.38785 8.57978 9.35202 16.87674 0.00059 17.77365 0.0056 15.87562 0.00209 1.8980300000000003 6.289533500000002 1.230361621621622 -0.055766598787442945 -0.11733563186705709
NGC_6494 2273987966923716988 0.92529 3.7377 4.581 1.12493 8.57978 9.35202 15.66269 0.00059 16.30512 0.00176 14.85531 0.00112 1.4498099999999994 5.3094823 0.9086274594594589 -0.055766598787442945 -0.0176298475563188
NGC_6494 2273987966923703933 1.66406 3.9035 4.28 1.02895 8.57978 9.35202 12.56002 0.00054 12.81867 0.0005 12.13883 0.00051 0.6798399999999987 2.2922345 0.1848316216216203 -0.055766598787442945 -0.02291837000060104
NGC_6494 2273987967057932385* 9999.0 9999.0 9999.0 1.2914 8.57978 9.35202 15.14351 0.00048 15.80743 0.00127 14.31595 0.00087 1.4914799999999993 4.642143999999999 0.8702118918918911 -0.055766598787442945 -0.5275016705783431
NGC_6494 2273987966923709669 0.90281 3.7308 4.593 1.35857 8.57978 9.35202 15.71732 0.0006 16.39692 0.00188 14.88172 0.00113 1.5152000000000019 5.156172700000001 0.8616176756756776 -0.055766598787442945 0.02275654864015486
NGC_6494 2273987967057932237* 9999.0 9999.0 9999.0 1.20913 8.57978 9.35202 16.3585 0.00054 17.25971 0.00341 15.36456 0.00154 1.8951499999999974 5.930354299999999 1.31346043243243 -0.055766598787442945 -0.6872841510109922
NGC_6494 2273987966923704137 1.02857 3.7666 4.519 1.28669 8.57978 9.35202 15.33914 0.00058 15.95672 0.00141 14.54693 0.00096 1.409790000000001 4.841965900000001 0.7907877837837849 -0.055766598787442945 0.022181004121365255
NGC_6494 2273987967057928660* 9999.0 9999.0 9999.0 1.10008 8.57978 9.35202 14.62502 0.00047 15.14252 0.00091 13.92416 0.00074 1.2183599999999988 4.2939288 0.6891323243243231 -0.055766598787442945 -0.027420622983656884
NGC_6494 2273987966923711130 0.69605 3.6441 4.666 1.09383 8.57978 9.35202 17.76002 0.00092 18.85378 0.01389 16.64229 0.0038 2.2114900000000013 7.434491300000001 1.6852690810810822 -0.055766598787442945 -0.002536971761123219
NGC_6494 2273987966923714840 0.95682 3.7472 4.564 1.50809 8.57978 9.35202 15.5811 0.00059 16.2624 0.00171 14.7436 0.00105 1.5187999999999988 4.8868799 0.7932864324324314 -0.055766598787442945 0.05555838326524043
NGC_6494 2273987967057929399* 9999.0 9999.0 9999.0 1.43276 8.57978 9.35202 16.30238 0.00053 17.11861 0.00311 15.35797 0.00152 1.7606400000000004 5.6752036 1.0713662702702709 -0.055766598787442945 -0.24883612882156747
NGC_6494 2273987966923707916 0.7508 3.6744 4.661 1.41901 8.57978 9.35202 16.72054 0.00069 17.56214 0.00456 15.76211 0.00195 1.8000299999999996 6.1056011 1.1173711351351348 -0.055766598787442945 0.03137716721963635
NGC_6494 2273987967057927982* 9999.0 9999.0 9999.0 1.48401 8.57978 9.35202 13.06246 0.00045 13.43249 0.00055 12.50794 0.00053 0.92455 2.3896711 0.21062086486486487 -0.055766598787442945 -0.000769529474602404
NGC_6494 2273987966923710930 0.84017 3.7091 4.622 1.36946 8.57978 9.35202 16.60899 0.00067 17.42985 0.00407 15.66845 0.00183 1.7613999999999983 6.038150599999999 1.1025787027027012 -0.055766598787442945 0.011325777878886
NGC_6494 2273987966923711716 0.85082 3.7131 4.617 1.17716 8.57978 9.35202 15.85684 0.00061 16.52911 0.00206 15.02347 0.00123 1.5056399999999996 5.457147600000001 0.9393305945945943 -0.055766598787442945 0.009137347380807626
NGC_6494 2273987967057931320* 9999.0 9999.0 9999.0 1.16474 8.57978 9.35202 14.16671 0.00046 14.68672 0.00075 13.46013 0.00065 1.2265899999999998 3.7780714000000004 0.6662556216216214 -0.055766598787442945 -0.42411942365301725
NGC_6494 2273987966923706948 1.25737 3.8146 4.37 1.22124 8.57978 9.35202 13.97327 0.00055 14.44503 0.0007 13.31733 0.00062 1.127699999999999 3.5343463999999996 0.5401845405405395 -0.055766598787442945 0.005533694312682691
NGC_6494 2273987966923706404 0.8544 3.7143 4.616 1.20744 8.57978 9.35202 15.90366 0.00061 16.59034 0.00215 15.05999 0.00125 1.5303500000000003 5.4770184 0.9494734594594598 -0.055766598787442945 -0.010022178148125782
NGC_6494 2273987966923716259 0.67648 3.6335 4.671 1.44611 8.57978 9.35202 17.83154 0.00095 18.96446 0.01532 16.71358 0.00397 2.2508799999999987 7.192482100000001 1.5551838378378364 -0.055766598787442945 0.03902612662149352
NGC_6494 2273987966923712974 1.41285 3.8439 4.297 1.24733 8.57978 9.35202 13.53705 0.00054 13.96521 0.00061 12.92119 0.00057 1.0440200000000015 3.074906300000001 0.4439531351351367 -0.055766598787442945 0.01732194017394173
NGC_6494 2273987967057933866A 1.05374 3.7728 4.503 1.29893 8.57978 9.35202 14.88873 0.00056 15.4573 0.00107 14.14049 0.0008 1.3168100000000003 4.380662300000001 0.6919193513513517 -0.055766598787442945 0.044945201089933384
NGC_6494 2273987966923706603 0.90905 3.7327 4.59 1.25954 8.57978 9.35202 15.67618 0.00059 16.33547 0.0018 14.85254 0.00112 1.4829300000000014 5.203169400000001 0.8769891351351365 -0.055766598787442945 0.005218150133222466
NGC_6494 2273987966923716938 0.60003 3.5934 4.697 1.12636 8.57978 9.35202 17.82198 0.00095 18.93458 0.01494 16.70636 0.00396 2.2282200000000003 7.4674996 1.6863495135135138 -0.055766598787442945 0.02874089598505769
NGC_6494 2273987967057927621* 9999.0 9999.0 9999.0 1.3125 8.57978 9.35202 14.37811 0.00046 14.90243 0.00082 13.668 0.00068 1.2344300000000015 3.857965 0.6030110810810826 -0.055766598787442945 -0.006724166789900732
NGC_6494 2273987967057935059* 9999.0 9999.0 9999.0 1.19782 8.57978 9.35202 15.71178 0.0005 16.40655 0.00195 14.85411 0.0011 1.552439999999999 5.2937002 0.9761914594594584 -0.055766598787442945 -0.2940969795239923
NGC_6494 2273987967057933228B 0.735 3.659 4.666 1.30583 8.57978 9.35202 17.1632 0.00076 18.09739 0.00712 16.15138 0.00257 1.9460100000000011 6.6489913000000005 1.3177998918918932 -0.055766598787442945 0.021069840182310173
NGC_6494 2273987966923704610 0.70953 3.6513 4.663 1.22286 8.57978 9.35202 17.32621 0.0008 18.30972 0.00852 16.28854 0.00285 2.0211799999999975 6.8858446 1.4328851891891867 -0.055766598787442945 0.0023300977044868887
NGC_6494 2273987966923713259 1.61842 3.8934 4.282 1.4355 8.57978 9.35202 13.09134 0.00054 13.4622 0.00055 12.5369 0.00053 0.9253 2.4617250000000013 0.23470810810810816 -0.055766598787442945 0.01573992898175014
NGC_6494 2273987966923717665 1.44166 3.8499 4.29 1.12573 8.57978 9.35202 13.36134 0.00054 13.75465 0.00058 12.78258 0.00055 0.9720700000000004 3.0074203000000006 0.43050259459459506 -0.055766598787442945 0.007783495672168517
NGC_6494 2273987967057933476* 9999.0 9999.0 9999.0 1.18407 8.57978 9.35202 17.20217 0.00064 18.16041 0.00788 16.17349 0.00257 1.9869199999999978 6.796327699999999 1.4172863243243223 -0.055766598787442945 -0.05371561192978813
NGC_6494 2273987967057930318A 0.97666 3.7527 4.552 1.26219 8.57978 9.35202 15.49294 0.00059 16.12766 0.00157 14.69118 0.00103 1.4364799999999995 5.017570900000001 0.8292642702702698 -0.055766598787442945 0.024013336450938283
NGC_6494 2273987966923703330 1.17322 3.7985 4.424 1.1566 8.57978 9.35202 14.40207 0.00055 14.90482 0.00082 13.71548 0.00069 1.1893400000000014 4.020676000000001 0.632921621621623 -0.055766598787442945 -0.004669755553121213
NGC_6494 2273987966923715290 0.76413 3.6797 4.655 1.26821 8.57978 9.35202 16.70592 0.00069 17.53717 0.00444 15.76034 0.00195 1.7768300000000004 6.225193099999999 1.1667181621621625 -0.055766598787442945 -0.000838144939121932
NGC_6494 2273987967057935020* 9999.0 9999.0 9999.0 1.22939 8.57978 9.35202 15.40879 0.00049 16.10891 0.00156 14.55237 0.00096 1.5565400000000018 4.9626129 0.9651037297297316 -0.055766598787442945 -0.5837266836912551
NGC_6494 2273987967057920561A 1.61708 3.8931 4.282 1.45349 8.57978 9.35202 13.10389 0.00054 13.4787 0.00055 12.54553 0.00053 0.9331700000000005 2.4582639000000004 0.23392345945946003 -0.055766598787442945 0.013954067944089932
NGC_6494 2273987966923709821 0.61209 3.5996 4.692 1.15272 8.57978 9.35202 17.95707 0.001 19.11733 0.01749 16.82336 0.00435 2.293969999999998 7.579129200000002 1.7394182162162144 -0.055766598787442945 0.09432384108888492
NGC_6494 2273987967057928927A 0.68455 3.6379 4.669 1.20814 8.57978 9.35202 17.73398 0.00092 18.84115 0.01355 16.62856 0.00373 2.2125899999999987 7.3067154 1.6313767027027015 -0.055766598787442945 -0.023279336123099625
NGC_6494 2273987966923702921 0.69603 3.6441 4.666 1.39908 8.57978 9.35202 17.9814 0.00101 19.16504 0.01824 16.8463 0.0044 2.318740000000002 7.384198800000001 1.645669081081083 -0.055766598787442945 0.022898186280233546
NGC_6494 2273987966923704080 0.86163 3.7168 4.612 1.43761 8.57978 9.35202 16.13519 0.00062 16.88397 0.00266 15.24457 0.0014 1.639400000000002 5.503697100000002 0.9477930270270291 -0.055766598787442945 0.023092648575052444
NGC_6494 2273987966923711065 0.72395 3.6592 4.661 1.43075 8.57978 9.35202 17.15604 0.00076 18.10598 0.0071 16.14636 0.00256 1.9596199999999975 6.530652500000001 1.2713132432432408 -0.055766598787442945 0.016471171438364074
NGC_6494 2273987966923705977 1.26115 3.8153 4.368 1.47922 8.57978 9.35202 14.2052 0.00055 14.73569 0.00077 13.49219 0.00065 1.2434999999999992 3.5366742 0.5318752432432424 -0.055766598787442945 0.05137169556049326
NGC_6494 2273987966923714049 0.84511 3.711 4.62 1.24151 8.57978 9.35202 16.54249 0.00066 17.3352 0.00378 15.62229 0.00177 1.7129100000000008 6.085526100000001 1.115643027027028 -0.055766598787442945 0.01679531352623176
NGC_6494 2273987966923710567 0.77995 3.686 4.648 1.29379 8.57978 9.35202 16.84884 0.00071 17.70447 0.00512 15.88707 0.00212 1.817400000000001 6.345346899999999 1.1949821081081091 -0.055766598787442945 0.0368877287478
NGC_6494 2273987967057928830* 9999.0 9999.0 9999.0 1.19776 8.57978 9.35202 13.88632 0.00046 14.38507 0.00068 13.20081 0.0006 1.18426 3.4682936 0.6080403243243245 -0.055766598787442945 -0.42347188475002584
NGC_6494 2273987967057921329* 9999.0 9999.0 9999.0 1.05682 8.57978 9.35202 17.55597 0.00072 18.59274 0.01083 16.47928 0.00334 2.11346 7.2633801999999985 1.6050438918918917 -0.055766598787442945 -0.006351327646366478
NGC_6494 2273987967057934706* 9999.0 9999.0 9999.0 1.32073 8.57978 9.35202 15.80013 0.0005 16.50527 0.00204 14.94 0.00117 1.56527 5.2726603 0.9298917837837838 -0.055766598787442945 -0.138630114774827
NGC_6494 2273987966923707305 1.13341 3.7904 4.45 1.06957 8.57978 9.35202 14.6031 0.00056 15.11215 0.0009 13.91084 0.00074 1.2013099999999994 4.2991627 0.6867601081081076 -0.055766598787442945 -0.009930612158355778
NGC_6494 2273987967057926530* 9999.0 9999.0 9999.0 1.38321 8.57978 9.35202 13.77149 0.00046 14.24541 0.00066 13.11119 0.00059 1.1342199999999991 3.1884131000000004 0.46878383783783695 -0.055766598787442945 0.017771619952205775
NGC_6494 2273987966923704567 0.7026 3.6476 4.665 1.48063 8.57978 9.35202 17.45604 0.00083 18.49847 0.00994 16.39529 0.00309 2.103180000000002 6.786259300000002 1.390876918918921 -0.055766598787442945 -0.006699949743987688
NGC_6494 2273987967057924898* 9999.0 9999.0 9999.0 1.23607 8.57978 9.35202 17.31895 0.00066 18.34765 0.00865 16.25439 0.00281 2.093260000000001 6.866827700000002 1.498610108108109 -0.055766598787442945 -0.15887382083599544
NGC_6494 2273987967057932618* 9999.0 9999.0 9999.0 1.28287 8.57978 9.35202 16.24881 0.00053 17.00806 0.0031 15.34574 0.00144 1.6623200000000011 5.7550357 1.0451555135135147 -0.055766598787442945 -0.07983420432154098
NGC_6494 2273987967057924074* 9999.0 9999.0 9999.0 1.30871 8.57978 9.35202 13.17197 0.00045 13.58255 0.00056 12.57401 0.00054 1.00854 2.6551981000000007 0.37894437837837835 -0.055766598787442945 -0.14716600138068303
NGC_6494 2273987967057926027A 0.99649 3.7583 4.54 1.53465 8.57978 9.35202 15.82238 0.0006 16.53783 0.00207 14.95831 0.00118 1.5795199999999987 5.104521500000001 0.8412289189189176 -0.055766598787442945 0.05859215390913253
NGC_6494 2273987966923715346 0.77699 3.6848 4.649 1.3217 8.57978 9.35202 16.84691 0.00071 17.7084 0.00513 15.88169 0.00212 1.8267100000000003 6.318577000000001 1.1908651351351354 -0.055766598787442945 0.021915033013886642
NGC_6494 2273987967057924000* 9999.0 9999.0 9999.0 1.16991 8.57978 9.35202 15.99072 0.00051 16.68923 0.00234 15.13371 0.0013 1.5555199999999978 5.5974801 0.9926984324324303 -0.055766598787442945 -0.05112716994880806
NGC_6494 2273987967057920507* 9999.0 9999.0 9999.0 1.28377 8.57978 9.35202 17.0401 0.00062 17.94643 0.00662 16.04165 0.00232 1.9047799999999988 6.5455247 1.2871825405405395 -0.055766598787442945 -0.008403322193521134
NGC_6494 2273987966923710411 0.85187 3.7134 4.617 1.31915 8.57978 9.35202 15.97721 0.00061 16.68776 0.0023 15.11567 0.00129 1.572090000000001 5.4511465 0.9374718918918931 -0.055766598787442945 0.010336494028802434
NGC_6494 2273987967057934897B 0.716 3.671 4.677 1.27109 8.57978 9.35202 17.42331 0.00082 18.42986 0.00953 16.37527 0.00304 2.054590000000001 6.940019900000001 1.4430926486486497 -0.055766598787442945 0.03462401250364877
NGC_6494 2273987967057926005* 9999.0 9999.0 9999.0 1.42202 8.57978 9.35202 13.99509 0.00046 14.49769 0.00071 13.30649 0.00062 1.1912000000000003 3.3774721999999997 0.5070930810810813 -0.055766598787442945 0.019554355001241586
NGC_6494 2273987967057922571A 1.68596 3.908 4.279 1.22487 8.57978 9.35202 12.78841 0.00054 13.09545 0.00052 12.30688 0.00052 0.78857 2.3462557000000013 0.1993082162162163 -0.055766598787442945 -0.01381710393071911
NGC_6494 2273987966923715031 0.98226 3.7543 4.549 1.19893 8.57978 9.35202 15.47377 0.00058 16.0988 0.00154 14.68018 0.00102 1.4186200000000007 5.054702300000001 0.8418374594594601 -0.055766598787442945 0.006129878972512159
NGC_6494 2273987967057932788* 9999.0 9999.0 9999.0 1.36982 8.57978 9.35202 14.26016 0.00046 14.78521 0.00078 13.55203 0.00066 1.233179999999999 3.6890002000000015 0.5741855135135125 -0.055766598787442945 -0.020630136893287077
NGC_6494 2273987966923702281 1.02835 3.7666 4.52 1.41933 8.57978 9.35202 15.44591 0.00058 16.09608 0.00154 14.62994 0.001 1.466140000000001 4.8306863 0.7833271891891903 -0.055766598787442945 0.0455579940667894
NGC_6494 2273987967057927594* 9999.0 9999.0 9999.0 1.17962 8.57978 9.35202 13.3786 0.00045 13.78041 0.00059 12.79002 0.00055 0.9903899999999997 2.976718200000001 0.4228971351351348 -0.055766598787442945 0.00872948915484617
NGC_6494 2273987966923716062 1.29854 3.8222 4.347 1.49 8.57978 9.35202 14.36315 0.00055 14.90833 0.00083 13.63462 0.00068 1.2737099999999995 3.6850299999999994 0.5568991891891887 -0.055766598787442945 0.06778486758929558
NGC_6494 2273987967057933605* 9999.0 9999.0 9999.0 1.20581 8.57978 9.35202 16.02269 0.00051 16.8548 0.0025 15.07532 0.00129 1.7794800000000013 5.597499100000001 1.1993876216216228 -0.055766598787442945 -0.7235044923851701
NGC_6494 2273987966923717367 0.82011 3.7016 4.631 1.34207 8.57978 9.35202 16.44529 0.00065 17.2296 0.00349 15.52942 0.00167 1.7001800000000014 5.8988277 1.0545355135135148 -0.055766598787442945 0.03174932729409363
NGC_6494 2273987966923711452 0.91106 3.7333 4.589 1.26788 8.57978 9.35202 15.69435 0.0006 16.35715 0.00183 14.86808 0.00113 1.48907 5.213916800000001 0.8791169189189189 -0.055766598787442945 0.007126207111110006
NGC_6494 2273987967057923747* 9999.0 9999.0 9999.0 1.30738 8.57978 9.35202 16.98321 0.00061 17.87557 0.00562 15.9944 0.00237 1.8811699999999991 6.4676218 1.2522142162162155 -0.055766598787442945 0.0026208796863027572
NGC_6494 2273987967057927810* 9999.0 9999.0 9999.0 1.00319 8.57978 9.35202 16.94335 0.0006 17.82561 0.00558 15.96456 0.00226 1.8610500000000005 6.6984908999999995 1.3784342702702708 -0.055766598787442945 -0.06724697978799288
